surv_mean_lddt,frac_surv_better_xeng,picks_rotated,pass_per_pose,frac_pose_improved,grid_min_rmsd,ligand,n_pose,n_grid,n_cand,n_pass,pass_rate,pass_clash,frac_pose_coord,orig_oracle,orig_mean,orig_sel,exp_oracle,exp_sel,null_oracle,null_sel,soft_oracle,soft_sel,narrow_oracle,narrow_sel,unfilt_oracle,orig_min_rmsd,exp_min_rmsd,null_min_rmsd,orig_sub2,exp_sub2,null_sub2,wl_sd_lddt_orig,wl_sd_lddt_exp,wl_rho_exp,wl_rho_orig,exp_sel_rank
0.6540952324867249,0.0,False,0.85,0.45,1.7141228914260864,A1ASS,20,1024,20480,17,0.000830078125,0.01806640625,1.0,0.7063291139240506,0.6612974683544304,0.5879746835443038,0.7284809947013855,0.5879746835443038,0.7063291139240506,0.5879746835443038,0.7063291139240506,0.5879746835443038,0.7284809947013855,0.5879746835443038,0.7474683523178101,2.7054490974938283,1.8489784002304077,2.6062991619110107,False,True,False,0.037527576251741,0.05328545252559229,0.377000595417593,0.7774436090225564,0.13513513513513514
0.38527268171310425,0.0,False,2.25,0.3,1.7538824081420898,A1AST,20,1024,20480,45,0.002197265625,0.11357421875,1.0,0.6325459317585301,0.5554133858267716,0.5912073490813649,0.7224409580230713,0.5912073490813649,0.6325459317585301,0.5912073490813649,0.6325459317585301,0.5912073490813649,0.7224409580230713,0.5912073490813649,0.7749344110488892,2.5868121969780757,1.8607518672943115,2.1349308490753174,False,True,False,0.03231417449253451,0.16416231850801388,-0.5329661925702839,-0.1481760164960927,0.8923076923076924
0.5881990194320679,0.0,False,0.4,0.05,1.5221635103225708,A1ASU,20,1024,20480,8,0.000390625,0.002294921875,1.0,0.7302631578947368,0.6356085526315789,0.7302631578947368,0.7302631578947368,0.7302631578947368,0.7302631578947368,0.7302631578947368,0.7302631578947368,0.7302631578947368,0.7302631578947368,0.7302631578947368,0.7368420958518982,1.9406470167726615,1.9406470167726615,1.9406470167726615,True,True,True,0.04343588976247533,0.04832192202816424,-0.7423019092368811,-0.813533834586466,1.0
0.5771955251693726,0.0,False,1.7,0.55,1.331589937210083,A1ASV,20,1024,20480,34,0.00166015625,0.019384765625,1.0,0.7365439093484418,0.5997875354107649,0.6310198300283286,0.7662889361381531,0.6310198300283286,0.7365439093484418,0.6310198300283286,0.7365439093484418,0.6310198300283286,0.7662889361381531,0.6310198300283286,0.7684136033058167,2.4944144338848924,1.7468940019607544,2.470257043838501,False,True,False,0.11821763862782408,0.11693435138945864,-0.7348860263019884,-0.7062806065473658,0.6296296296296297
0.2957368493080139,0.0,False,0.65,0.35,2.231713056564331,A1BNX,20,1024,20480,13,0.000634765625,0.0072265625,1.0,0.3191371681415929,0.29065265486725667,0.29148230088495575,0.36117255687713623,0.29148230088495575,0.3816371560096741,0.29148230088495575,0.3191371681415929,0.29148230088495575,0.36117255687713623,0.29148230088495575,0.6056416034698486,5.936034468339195,4.24038553237915,4.687303066253662,False,False,False,0.01998549735068646,0.033050295063818486,-0.08490723835796554,-0.6380739202843809,0.42424242424242425
0.34216076135635376,0.0,False,3.95,0.75,3.389972686767578,A1CIW,20,1024,20480,79,0.003857421875,0.003857421875,0.0,0.4542606516290727,0.3784147869674185,0.3289473684210526,0.5927318334579468,0.3289473684210526,0.5150375962257385,0.3289473684210526,0.4542606516290727,0.3289473684210526,0.5927318334579468,0.3289473684210526,0.6384711861610413,5.096438417780008,4.60867166519165,3.574895143508911,False,False,False,0.037484424208138974,0.085608074776832,-0.03351340320458065,0.7942836214206797,0.3939393939393939
0.497097909450531,0.0,False,184.75,0.95,0.5094383830809511,CFF,20,1024,20480,3695,0.180419921875,0.180419921875,0.0,0.9081395348837209,0.48127906976744195,0.4720930232558139,0.9418604373931885,0.4720930232558139,0.9081395348837209,0.4720930232558139,0.9081395348837209,0.4720930232558139,0.9418604373931885,0.4720930232558139,0.9418604373931885,0.5094383830809511,0.5094383830809511,0.5094383830809511,True,True,True,0.1049027337998413,0.12670346907285457,-0.00429293422406473,0.033911164277738756,0.4398384925975774
0.43896573781967163,0.0,False,5.75,0.75,1.5639746189117432,CL6,20,1024,20480,115,0.005615234375,0.122802734375,1.0,0.8181818181818182,0.4912405303030303,0.459280303030303,0.8181818181818182,0.459280303030303,0.8181818181818182,0.459280303030303,0.8181818181818182,0.459280303030303,0.8181818181818182,0.459280303030303,0.8181818181818182,1.5755147965410141,1.5639746189117432,1.5755147965410141,True,True,True,0.10214018619464038,0.08304695102012707,-0.18146031711893712,0.11069289661616274,0.6296296296296297
0.2709939479827881,0.0,False,0.8,0.25,3.2494932657728643,D0R,20,1024,20480,16,0.00078125,0.0009765625,0.25,0.6679515418502203,0.3254955947136564,0.6679515418502203,0.6679515418502203,0.6679515418502203,0.6679515418502203,0.6679515418502203,0.6679515418502203,0.6679515418502203,0.6679515418502203,0.6679515418502203,0.6679515418502203,3.2494932657728643,3.2494932657728643,3.2494932657728643,False,False,False,0.1262639982380667,0.11164931817423207,-0.3537134795680802,-0.32505652542789215,1.0
0.6272454857826233,0.0,False,0.15,0.0,0.9291235017587144,D7J,20,1024,20480,3,0.000146484375,0.00283203125,1.0,0.8802395209580838,0.7037175648702595,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.8802395209580838,0.9291235017587144,0.9291235017587144,0.9291235017587144,True,True,True,0.06592529795744002,0.06818070919691462,-0.5254573059173604,-0.4747932119097221,1.0
0.6057837605476379,0.0,False,0.7,0.0,1.2068821775531462,D7M,20,1024,20480,14,0.00068359375,0.0138671875,1.0,0.8509513742071881,0.6881871035940803,0.7764270613107822,0.8509513742071881,0.7764270613107822,0.8509513742071881,0.7764270613107822,0.8509513742071881,0.7764270613107822,0.8509513742071881,0.7764270613107822,0.8509513742071881,1.2068821775531462,1.2068821775531462,1.2068821775531462,True,True,True,0.09180069968423397,0.11456909738845163,-0.5532467532467532,-0.4285714285714286,0.9411764705882353
0.6725401878356934,0.0,False,0.7,0.0,1.3591363430023193,D7Y,20,1024,20480,14,0.00068359375,0.00966796875,1.0,0.8548565121412803,0.7748344370860927,0.7290286975717439,0.8548565121412803,0.7290286975717439,0.8548565121412803,0.7290286975717439,0.8548565121412803,0.7290286975717439,0.8548565121412803,0.7290286975717439,0.8548565121412803,1.4571812623240261,1.4571812623240261,1.4571812623240261,True,True,True,0.0397569384428675,0.07036251929175648,-0.6158899923605805,-0.14887218045112782,0.4411764705882353
0.5081174373626709,0.0,False,0.5,0.2,2.0210375785827637,D81,20,1024,20480,10,0.00048828125,0.00400390625,1.0,0.7020725388601037,0.5256476683937822,0.6666666666666666,0.7020725388601037,0.6666666666666666,0.7020725388601037,0.6666666666666666,0.7020725388601037,0.6666666666666666,0.7020725388601037,0.6666666666666666,0.7020725388601037,2.192100000662288,2.192100000662288,2.192100000662288,False,False,False,0.08444854116214462,0.08628687223964439,-0.6769744160177975,-0.7187969924812029,0.9333333333333333
0.5146619081497192,0.0,False,0.15,0.0,1.5889947414398193,DEJ,20,1024,20480,3,0.000146484375,0.00400390625,1.0,0.7679533213644525,0.5856149012567325,0.7679533213644525,0.7679533213644525,0.7679533213644525,0.7679533213644525,0.7679533213644525,0.7679533213644525,0.7679533213644525,0.7679533213644525,0.7679533213644525,0.8074506521224976,1.9708524663420215,1.9708524663420215,1.9708524663420215,True,True,True,0.11038034241733254,0.10820744347626775,-0.23221343873517786,-0.09774436090225563,1.0
0.5657767057418823,0.0,False,0.2,0.0,1.8450120687484741,DEV,20,1024,20480,4,0.0001953125,0.000927734375,1.0,0.7699029126213592,0.6469417475728155,0.6388349514563106,0.7699029126213592,0.6388349514563106,0.7699029126213592,0.6388349514563106,0.7699029126213592,0.6388349514563106,0.7699029126213592,0.6388349514563106,0.7699029126213592,1.9152542282414062,1.9152542282414062,1.9152542282414062,True,True,True,0.029499269479125328,0.04254979050766563,0.00782949182375114,0.6726864206771658,0.5416666666666666
0.4334871768951416,0.0,False,0.2,0.0,3.3778064250946045,DJ1,20,1024,20480,4,0.0001953125,0.0033203125,1.0,0.5272873194221509,0.4836677367576244,0.4081059390048154,0.5272873194221509,0.4081059390048154,0.5272873194221509,0.4081059390048154,0.5272873194221509,0.4081059390048154,0.5272873194221509,0.4081059390048154,0.5678170323371887,3.8602606888773185,3.8602606888773185,3.8602606888773185,False,False,False,0.03495023336180245,0.04077906627326265,-0.06173913043478261,-0.1969924812030075,0.125
0.25384870171546936,0.0,False,0.8,0.0,2.9276013374328613,ERY,20,1024,20480,16,0.00078125,0.00078125,0.0,0.6721052631578948,0.6105,0.6721052631578948,0.6721052631578948,0.6721052631578948,0.6721052631578948,0.6721052631578948,0.6721052631578948,0.6721052631578948,0.6721052631578948,0.6721052631578948,0.6721052631578948,3.8147991469008797,3.8147991469008797,3.8147991469008797,False,False,False,0.02627073775229507,0.2367039277630692,-0.7602008043410049,-0.7476495451630261,1.0
0.6072328686714172,0.0,False,0.2,0.0,1.5369166466003432,FZV,20,1024,20480,4,0.0001953125,0.001806640625,1.0,0.7258064516129032,0.6618951612903226,0.6486895161290323,0.7258064516129032,0.6486895161290323,0.7258064516129032,0.6486895161290323,0.7258064516129032,0.6486895161290323,0.7258064516129032,0.6486895161290323,0.7258064516129032,1.5369166466003432,1.5369166466003432,1.5369166466003432,True,True,True,0.03954922443513798,0.04829542088823758,-0.08956521739130434,0.2556390977443609,0.375
0.5168222188949585,0.0,False,0.2,0.05,1.308565238630198,G0D,20,1024,20480,4,0.0001953125,0.00146484375,1.0,0.8334970530451866,0.5863457760314341,0.5830058939096268,0.8334970530451866,0.5830058939096268,0.8334970530451866,0.5830058939096268,0.8334970530451866,0.5830058939096268,0.8334970530451866,0.5830058939096268,0.8334970530451866,1.308565238630198,1.308565238630198,1.308565238630198,True,True,True,0.07174263156385487,0.07320989736569053,-0.39573821331254105,-0.07822490210961237,0.5416666666666666
0.45276346802711487,0.0,False,0.3,0.05,3.3956527709960938,G0J,20,1024,20480,6,0.00029296875,0.002001953125,1.0,0.4839331619537275,0.45571979434447296,0.4839331619537275,0.4839331619537275,0.4839331619537275,0.4839331619537275,0.4839331619537275,0.4839331619537275,0.4839331619537275,0.4839331619537275,0.4839331619537275,0.5919023156166077,5.373968872897374,5.373968872897374,5.373968872897374,False,False,False,0.01176092544987146,0.016677615971858895,-0.5323987084137362,-0.6736842105263157,1.0
0.719926118850708,0.0,False,0.2,0.05,1.7375800425041157,G0M,20,1024,20480,4,0.0001953125,0.001318359375,1.0,0.7862903225806451,0.7523521505376344,0.7775537634408602,0.7862903225806451,0.7775537634408602,0.7862903225806451,0.7775537634408602,0.7862903225806451,0.7775537634408602,0.7862903225806451,0.7775537634408602,0.7862903225806451,1.7375800425041157,1.7375800425041157,1.7375800425041157,True,True,True,0.0693558480692576,0.0650977472713132,-0.40713357483505924,-0.024078261142806826,0.875
0.5097293257713318,0.0,False,0.15,0.05,3.411215305328369,G0V,20,1024,20480,3,0.000146484375,0.001611328125,1.0,0.5374365482233503,0.5001269035532996,0.5279187817258884,0.5501269102096558,0.5279187817258884,0.5374365482233503,0.5279187817258884,0.5374365482233503,0.5279187817258884,0.5501269102096558,0.5279187817258884,0.5901015400886536,4.6319969804450585,4.550220489501953,4.6319969804450585,False,False,False,0.019560856239118005,0.022919643113931295,-0.386459117308221,-0.5310267393210225,0.8695652173913043
0.7840780019760132,0.0,False,0.2,0.0,1.5786629563013077,G1J,20,1024,20480,4,0.0001953125,0.001318359375,1.0,0.872737556561086,0.8182692307692309,0.872737556561086,0.872737556561086,0.872737556561086,0.872737556561086,0.872737556561086,0.872737556561086,0.872737556561086,0.872737556561086,0.872737556561086,0.872737556561086,1.5786629563013077,1.5786629563013077,1.5786629563013077,True,True,True,0.07724432603279521,0.07273211271192634,-0.6288323697252028,-0.365550984858381,1.0
