ligand,sample,rep,engine,ranking_score,ptm,iptm,plddt,gpde,has_clash,disorder
X6J,16,0,protenix,0.9754749536514282,0.9529635906219482,0.9811028242111206,92.16499328613281,0.4092452824115753,0.0,0.0
X6J,17,0,protenix,0.9753566384315491,0.9531804323196411,0.9809006452560425,92.18595886230469,0.40907543897628784,0.0,0.0
X6J,18,0,protenix,0.9751214981079102,0.9531041979789734,0.9806258082389832,92.1908187866211,0.40928977727890015,0.0,0.0
X6J,19,0,protenix,0.9753667116165161,0.9529385566711426,0.9809737205505371,92.18849182128906,0.4091728925704956,0.0,0.0
X6S,0,0,protenix,0.976187527179718,0.9536211490631104,0.981829047203064,92.2820053100586,0.40460649132728577,0.0,0.0
X6S,1,0,protenix,0.976081907749176,0.9534514546394348,0.9817395210266113,92.27972412109375,0.40501415729522705,0.0,0.0
X6S,2,0,protenix,0.9763064384460449,0.9535000920295715,0.9820079803466797,92.27953338623047,0.4048842489719391,0.0,0.0
X6S,3,0,protenix,0.9762213826179504,0.9537025094032288,0.9818510413169861,92.28106689453125,0.40461504459381104,0.0,0.0
X6S,4,0,protenix,0.976611852645874,0.953437089920044,0.9824055433273315,92.28715515136719,0.40314510464668274,0.0,0.0
X6S,5,0,protenix,0.976220965385437,0.9537093043327332,0.9818488359451294,92.28782653808594,0.4041672348976135,0.0,0.0
X6S,6,0,protenix,0.9760433435440063,0.9535154700279236,0.9816752672195435,92.27555084228516,0.4051584005355835,0.0,0.0
X6S,7,0,protenix,0.9769617915153503,0.9536004662513733,0.9828020930290222,92.28087615966797,0.4037289023399353,0.0,0.0
X6S,8,0,protenix,0.9762784838676453,0.9537104368209839,0.9819204807281494,92.28250122070312,0.4043926000595093,0.0,0.0
X6S,9,0,protenix,0.9761370420455933,0.9536760449409485,0.9817522764205933,92.28610229492188,0.40431490540504456,0.0,0.0
X6S,10,0,protenix,0.976198673248291,0.9536076784133911,0.9818463325500488,92.27503204345703,0.4047876000404358,0.0,0.0
X6S,11,0,protenix,0.9761083722114563,0.9534865021705627,0.9817637801170349,92.27442169189453,0.4050543010234833,0.0,0.0
X6S,12,0,protenix,0.9761649370193481,0.9534955620765686,0.9818322658538818,92.2790756225586,0.40489351749420166,0.0,0.0
X6S,13,0,protenix,0.9760415554046631,0.9535120725631714,0.9816738963127136,92.27824401855469,0.40485167503356934,0.0,0.0
X6S,14,0,protenix,0.9760496020317078,0.9536161422729492,0.9816579222679138,92.28855895996094,0.4048948585987091,0.0,0.0
X6S,15,0,protenix,0.9769018292427063,0.9536952376365662,0.9827035069465637,92.29330444335938,0.4028165340423584,0.0,0.0
X6S,16,0,protenix,0.9761258363723755,0.9535009264945984,0.981782078742981,92.2876205444336,0.40435293316841125,0.0,0.0
X6S,17,0,protenix,0.9762295484542847,0.9537394642829895,0.9818519949913025,92.28569030761719,0.40399807691574097,0.0,0.0
X6S,18,0,protenix,0.9761124849319458,0.9535617828369141,0.9817501902580261,92.28746032714844,0.40470579266548157,0.0,0.0
X6S,19,0,protenix,0.9761112928390503,0.9535829424858093,0.981743335723877,92.28009796142578,0.40478119254112244,0.0,0.0
